TURNO;NOME_AGENTE;COR_PECA;PLY_TIME;MAX DEPTH; MAX BRANCH; BFACTOR; TOTAL_NODES;RESULTADO;
8;MINIMAX_T;2;2.325;5;26;14.0;949600; ;
9;MINIMAX_T;1;2.424;5;26;14.0;902630; ;
10;MINIMAX_T;2;2.183;5;26;15.0;1027599; ;
11;MINIMAX_T;1;2.154;5;26;13.0;985374; ;
12;MINIMAX_T;2;3.093;5;26;16.0;1337360; ;
13;MINIMAX_T;1;1.738;5;24;14.0;687776; ;
14;MINIMAX_T;2;1.32;5;24;14.0;575543; ;
15;MINIMAX_T;1;0.848;5;24;14.0;340301; ;
16;MINIMAX_T;2;0.989;5;24;13.0;469867; ;
17;MINIMAX_T;1;1.068;5;27;15.0;482667; ;
18;MINIMAX_T;2;1.105;5;24;12.0;489356; ;
19;MINIMAX_T;1;1.358;5;25;14.0;509023; ;
20;MINIMAX_T;2;0.901;5;22;13.0;367368; ;
21;MINIMAX_T;1;0.74;5;23;13.0;341226; ;
22;MINIMAX_T;2;1.376;5;24;14.0;635577; ;
23;MINIMAX_T;1;1.877;5;26;15.0;910267; ;
24;MINIMAX_T;2;1.762;5;25;13.0;757537; ;
25;MINIMAX_T;1;2.278;5;26;15.0;988402; ;
26;MINIMAX_T;2;2.607;5;24;15.0;1023148; ;
27;MINIMAX_T;1;1.978;5;26;15.0;846770; ;
28;MINIMAX_T;2;1.457;5;23;13.0;617582; ;
29;MINIMAX_T;1;1.002;5;26;14.0;485980; ;
30;MINIMAX_T;2;0.919;5;24;13.0;404945;EMPATE;
1;MINIMAX_T;2;0.447;5;20;13.0;178496; ;
2;MINIMAX_T;1;0.596;5;20;12.0;251843; ;
3;MINIMAX_T;2;1.137;5;24;13.0;463102; ;
4;MINIMAX_T;1;1.696;5;24;13.0;825619; ;
5;MINIMAX_T;2;2.568;5;23;14.0;1179382; ;
6;MINIMAX_T;1;2.321;5;25;14.0;1020146; ;
7;MINIMAX_T;2;2.556;5;24;15.0;1005561; ;
8;MINIMAX_T;1;1.671;5;24;13.0;717224; ;
9;MINIMAX_T;2;1.431;5;23;15.0;671023; ;
10;MINIMAX_T;1;1.347;5;26;14.0;597653; ;
11;MINIMAX_T;2;1.677;5;23;14.0;732488; ;
12;MINIMAX_T;1;1.591;5;26;14.0;651551; ;
13;MINIMAX_T;2;1.704;5;23;14.0;653235; ;
14;MINIMAX_T;1;1.775;5;26;15.0;786033; ;
15;MINIMAX_T;2;1.732;5;24;14.0;822290; ;
16;MINIMAX_T;1;2.521;5;24;14.0;1139374; ;
17;MINIMAX_T;2;2.247;5;26;16.0;830838; ;
18;MINIMAX_T;1;1.095;5;25;12.0;483691; ;
19;MINIMAX_T;2;1.188;5;25;16.0;544853; ;
20;MINIMAX_T;1;0.651;5;25;11.0;270813; ;
21;MINIMAX_T;2;1.799;5;25;17.0;833354; ;
22;MINIMAX_T;1;0.833;5;24;12.0;361903; ;
23;MINIMAX_T;2;1.009;5;25;15.0;486820; ;
24;MINIMAX_T;1;0.636;5;25;12.0;285268; ;
25;MINIMAX_T;2;1.366;5;25;15.0;565385; ;
26;MINIMAX_T;1;0.902;5;22;13.0;386955; ;
27;MINIMAX_T;2;0.807;5;24;13.0;363229; ;
28;MINIMAX_T;1;0.851;5;23;14.0;409811; ;
29;MINIMAX_T;2;1.267;5;22;14.0;579837; ;
30;MINIMAX_T;1;1.135;5;26;14.0;479495;EMPATE;
1;MINIMAX_T;1;0.465;5;20;13.0;178496; ;
2;MINIMAX_T;2;0.539;5;20;12.0;251843; ;
3;MINIMAX_T;1;1.0;5;24;13.0;463102; ;
4;MINIMAX_T;2;1.259;5;23;14.0;601368; ;
5;MINIMAX_T;1;1.384;5;23;13.0;638760; ;
6;MINIMAX_T;2;2.881;5;24;15.0;1290483; ;
7;MINIMAX_T;1;2.702;5;25;15.0;1232443; ;
8;MINIMAX_T;2;2.412;5;25;13.0;1031896; ;
9;MINIMAX_T;1;1.643;5;27;14.0;714014; ;
10;MINIMAX_T;2;1.119;5;23;13.0;456746; ;
11;MINIMAX_T;1;1.457;5;25;13.0;552491; ;
12;MINIMAX_T;2;2.068;5;24;15.0;964393; ;
13;MINIMAX_T;1;1.322;5;24;13.0;554096; ;
14;MINIMAX_T;2;1.135;5;24;15.0;511245; ;
15;MINIMAX_T;1;0.999;5;22;12.0;411282; ;
16;MINIMAX_T;2;1.677;5;24;15.0;811401; ;
17;MINIMAX_T;1;1.677;5;25;14.0;672107; ;
18;MINIMAX_T;2;1.549;5;23;13.0;660505; ;
19;MINIMAX_T;1;1.716;5;25;14.0;806260; ;
20;MINIMAX_T;2;1.27;5;23;14.0;517902; ;
21;MINIMAX_T;1;0.95;5;22;13.0;415322; ;
22;MINIMAX_T;2;1.0;5;23;13.0;447857; ;
23;MINIMAX_T;1;1.252;5;26;14.0;597269; ;
24;MINIMAX_T;2;0.997;5;23;13.0;381673; ;
25;MINIMAX_T;1;1.405;5;23;14.0;419033; ;
26;MINIMAX_T;2;1.187;5;23;14.0;529575; ;
27;MINIMAX_T;1;1.727;5;23;13.0;692921; ;
28;MINIMAX_T;2;1.809;5;25;16.0;808980; ;
29;MINIMAX_T;1;1.125;5;24;14.0;470435; ;
30;MINIMAX_T;2;1.339;5;23;15.0;621511;EMPATE;
1;MINIMAX_T;2;0.531;5;20;13.0;178496; ;
2;MINIMAX_T;1;0.568;5;20;12.0;251843; ;
3;MINIMAX_T;2;0.984;5;24;13.0;463102; ;
4;MINIMAX_T;1;1.922;5;24;13.0;825619; ;
5;MINIMAX_T;2;2.45;5;23;14.0;1179382; ;
6;MINIMAX_T;1;2.283;5;25;14.0;1020146; ;
7;MINIMAX_T;2;2.257;5;24;15.0;1005561; ;
8;MINIMAX_T;1;1.732;5;24;13.0;717224; ;
9;MINIMAX_T;2;1.706;5;23;15.0;671023; ;
10;MINIMAX_T;1;1.35;5;26;14.0;597653; ;
11;MINIMAX_T;2;1.511;5;23;14.0;732488; ;
12;MINIMAX_T;1;1.458;5;26;14.0;651551; ;
13;MINIMAX_T;2;1.539;5;23;14.0;653235; ;
14;MINIMAX_T;1;1.692;5;25;16.0;721655; ;
15;MINIMAX_T;2;1.596;5;24;14.0;709002; ;
16;MINIMAX_T;1;2.493;5;24;15.0;1077732; ;
17;MINIMAX_T;2;1.891;5;26;15.0;809589; ;
18;MINIMAX_T;1;1.595;5;23;14.0;733228; ;
19;MINIMAX_T;2;1.772;5;26;14.0;771658; ;
20;MINIMAX_T;1;1.007;5;22;13.0;438033; ;
21;MINIMAX_T;2;1.23;5;24;14.0;431684; ;
22;MINIMAX_T;1;0.808;5;23;13.0;365907; ;
23;MINIMAX_T;2;1.147;5;23;14.0;501553; ;
24;MINIMAX_T;1;1.579;5;26;14.0;758272; ;
25;MINIMAX_T;2;1.553;5;24;14.0;669163; ;
26;MINIMAX_T;1;1.053;5;23;13.0;453885; ;
27;MINIMAX_T;2;1.1;5;23;14.0;501553; ;
28;MINIMAX_T;1;1.643;5;26;14.0;758272; ;
29;MINIMAX_T;2;1.576;5;24;14.0;669163; ;
30;MINIMAX_T;1;1.308;5;23;13.0;453885;EMPATE;
1;MINIMAX_T;1;0.451;5;20;13.0;178496; ;
2;MINIMAX_T;2;0.522;5;20;12.0;251843; ;
3;MINIMAX_T;1;0.996;5;24;13.0;463102; ;
4;MINIMAX_T;2;1.32;5;23;14.0;601368; ;
5;MINIMAX_T;1;1.413;5;23;13.0;638760; ;
6;MINIMAX_T;2;2.688;5;24;15.0;1290483; ;
7;MINIMAX_T;1;3.129;5;25;15.0;1232443; ;
8;MINIMAX_T;2;2.501;5;25;13.0;1031896; ;
9;MINIMAX_T;1;2.884;5;25;15.0;1394423; ;
10;MINIMAX_T;2;2.633;5;24;14.0;961287; ;
11;MINIMAX_T;1;1.424;5;26;14.0;566981; ;
12;MINIMAX_T;2;1.599;5;26;13.0;712358; ;
13;MINIMAX_T;1;1.641;5;26;14.0;786141; ;
14;MINIMAX_T;2;1.677;5;22;14.0;781209; ;
15;MINIMAX_T;1;2.197;5;26;14.0;885785; ;
16;MINIMAX_T;2;1.374;5;23;14.0;607121; ;
17;MINIMAX_T;1;0.929;5;22;13.0;365894; ;
18;MINIMAX_T;2;0.962;5;23;14.0;411864; ;
19;MINIMAX_T;1;0.799;5;23;13.0;377294; ;
20;MINIMAX_T;2;0.881;5;21;13.0;422721; ;
21;MINIMAX_T;1;0.667;5;24;13.0;306366; ;
22;MINIMAX_T;2;1.029;5;24;13.0;467026; ;
23;MINIMAX_T;1;1.126;5;25;14.0;526308; ;
24;MINIMAX_T;2;1.616;5;23;14.0;604049; ;
25;MINIMAX_T;1;1.557;5;24;14.0;690677; ;
26;MINIMAX_T;2;1.417;5;23;13.0;630393; ;
27;MINIMAX_T;1;1.195;5;25;14.0;479187; ;
28;MINIMAX_T;2;1.143;5;22;14.0;525346; ;
29;MINIMAX_T;1;1.261;5;23;14.0;536851; ;
30;MINIMAX_T;2;1.128;5;22;13.0;489597;EMPATE;
1;MINIMAX_T;2;0.453;5;20;13.0;178496; ;
2;MINIMAX_T;1;0.533;5;20;12.0;251843; ;
3;MINIMAX_T;2;1.01;5;24;13.0;463102; ;
4;MINIMAX_T;1;1.936;5;24;13.0;812792; ;
5;MINIMAX_T;2;2.162;5;27;15.0;1032882; ;
6;MINIMAX_T;1;2.124;5;27;13.0;996187; ;
7;MINIMAX_T;2;3.474;5;27;16.0;1574892; ;
8;MINIMAX_T;1;3.276;5;27;14.0;1251181; ;
9;MINIMAX_T;2;2.536;5;25;14.0;1113375; ;
10;MINIMAX_T;1;1.493;5;22;14.0;621227; ;
11;MINIMAX_T;2;1.127;5;25;12.0;495352; ;
12;MINIMAX_T;1;1.018;5;23;15.0;417006; ;
13;MINIMAX_T;2;0.574;5;21;11.0;200766; ;
14;MINIMAX_T;1;1.289;5;24;15.0;629418; ;
15;MINIMAX_T;2;0.857;5;24;12.0;369291; ;
16;MINIMAX_T;1;0.624;5;22;14.0;281429; ;
17;MINIMAX_T;2;0.504;5;21;11.0;200668; ;
18;MINIMAX_T;1;0.758;5;23;14.0;355508; ;
19;MINIMAX_T;2;0.889;5;23;12.0;468652; ;
20;MINIMAX_T;1;1.214;5;26;15.0;622758; ;
21;MINIMAX_T;2;0.904;5;23;13.0;378509; ;
22;MINIMAX_T;1;0.892;5;22;14.0;386123; ;
23;MINIMAX_T;2;1.327;5;24;14.0;638463; ;
24;MINIMAX_T;1;2.184;5;26;14.0;739312; ;
25;MINIMAX_T;2;1.754;5;24;15.0;823500;VITORIA;
1;MINIMAX_T;1;0.505;5;20;13.0;178496; ;
2;MINIMAX_T;2;0.595;5;20;12.0;251843; ;
3;MINIMAX_T;1;1.01;5;24;13.0;463102; ;
4;MINIMAX_T;2;1.246;5;23;14.0;601368; ;
5;MINIMAX_T;1;1.452;5;23;13.0;638760; ;
6;MINIMAX_T;2;2.859;5;24;15.0;1290483; ;
7;MINIMAX_T;1;2.754;5;25;15.0;1232443; ;
8;MINIMAX_T;2;2.344;5;25;13.0;1031896; ;
9;MINIMAX_T;1;1.633;5;27;14.0;714014; ;
10;MINIMAX_T;2;1.057;5;23;13.0;456746; ;
11;MINIMAX_T;1;1.359;5;25;13.0;552491; ;
12;MINIMAX_T;2;2.026;5;24;15.0;964393; ;
13;MINIMAX_T;1;1.244;5;24;13.0;554096; ;
14;MINIMAX_T;2;1.773;5;24;14.0;804933; ;
15;MINIMAX_T;1;1.93;5;24;14.0;876837; ;
16;MINIMAX_T;2;1.345;5;23;14.0;592000; ;
17;MINIMAX_T;1;2.013;5;26;14.0;800978; ;
18;MINIMAX_T;2;1.366;5;22;14.0;594108; ;
19;MINIMAX_T;1;1.071;5;24;13.0;470769; ;
20;MINIMAX_T;2;1.394;5;23;15.0;584027; ;
21;MINIMAX_T;1;0.643;5;23;11.0;270512; ;
22;MINIMAX_T;2;0.822;5;25;16.0;405436; ;
23;MINIMAX_T;1;0.816;5;20;12.0;337232; ;
24;MINIMAX_T;2;0.947;5;23;14.0;460555; ;
25;MINIMAX_T;1;0.866;5;21;12.0;363667; ;
26;MINIMAX_T;2;1.433;5;25;15.0;613046; ;
27;MINIMAX_T;1;0.807;5;24;11.0;327342; ;
28;MINIMAX_T;2;0.989;5;25;16.0;446331; ;
29;MINIMAX_T;1;0.621;5;21;12.0;275054; ;
30;MINIMAX_T;2;1.218;5;24;16.0;618249;EMPATE;
1;MINIMAX_T;2;0.566;5;20;13.0;178496; ;
2;MINIMAX_T;1;0.527;5;20;12.0;251843; ;
3;MINIMAX_T;2;0.961;5;24;13.0;463102; ;
4;MINIMAX_T;1;1.664;5;24;13.0;825619; ;
5;MINIMAX_T;2;2.862;5;23;14.0;1179382; ;
6;MINIMAX_T;1;2.613;5;25;14.0;1020146; ;
7;MINIMAX_T;2;2.325;5;24;15.0;1005561; ;
8;MINIMAX_T;1;1.547;5;24;13.0;717224; ;
9;MINIMAX_T;2;1.448;5;23;15.0;671023; ;
10;MINIMAX_T;1;1.571;5;26;14.0;597653; ;
11;MINIMAX_T;2;1.681;5;23;14.0;732488; ;
12;MINIMAX_T;1;1.349;5;26;14.0;651551; ;
13;MINIMAX_T;2;1.407;5;23;14.0;653235; ;
14;MINIMAX_T;1;1.674;5;25;16.0;721655; ;
15;MINIMAX_T;2;1.561;5;24;14.0;709002; ;
16;MINIMAX_T;1;2.581;5;24;15.0;1077732; ;
17;MINIMAX_T;2;1.82;5;26;15.0;809589; ;
18;MINIMAX_T;1;1.3;5;25;13.0;568326; ;
19;MINIMAX_T;2;1.744;5;26;15.0;750442; ;
20;MINIMAX_T;1;0.987;5;22;13.0;438033; ;
21;MINIMAX_T;2;0.937;5;24;14.0;431684; ;
22;MINIMAX_T;1;1.032;5;24;13.0;470591; ;
23;MINIMAX_T;2;1.845;5;26;15.0;750442; ;
24;MINIMAX_T;1;1.117;5;22;13.0;438033; ;
25;MINIMAX_T;2;0.967;5;24;14.0;431684; ;
26;MINIMAX_T;1;1.042;5;24;13.0;470591; ;
27;MINIMAX_T;2;1.721;5;26;15.0;750442; ;
28;MINIMAX_T;1;1.002;5;22;13.0;438033; ;
29;MINIMAX_T;2;0.987;5;24;14.0;431684; ;
30;MINIMAX_T;1;1.034;5;24;13.0;470591;EMPATE;
1;MINIMAX_T;1;0.437;5;20;13.0;178496; ;
2;MINIMAX_T;2;0.732;5;20;12.0;251843; ;
3;MINIMAX_T;1;1.14;5;24;13.0;463102; ;
4;MINIMAX_T;2;1.26;5;23;14.0;601368; ;
5;MINIMAX_T;1;1.434;5;23;13.0;638760; ;
6;MINIMAX_T;2;2.601;5;24;15.0;1290483; ;
7;MINIMAX_T;1;3.036;5;25;15.0;1232443; ;
8;MINIMAX_T;2;2.608;5;25;13.0;1031896; ;
9;MINIMAX_T;1;3.054;5;25;15.0;1394423; ;
10;MINIMAX_T;2;2.572;5;24;14.0;961287; ;
11;MINIMAX_T;1;1.311;5;26;14.0;566981; ;
12;MINIMAX_T;2;1.6;5;26;13.0;712358; ;
13;MINIMAX_T;1;1.766;5;26;14.0;786141; ;
14;MINIMAX_T;2;1.793;5;22;14.0;781209; ;
15;MINIMAX_T;1;2.454;5;26;14.0;885785; ;
16;MINIMAX_T;2;1.471;5;23;14.0;607121; ;
17;MINIMAX_T;1;0.844;5;22;13.0;365894; ;
18;MINIMAX_T;2;0.961;5;23;14.0;411864; ;
19;MINIMAX_T;1;0.802;5;23;13.0;377294; ;
20;MINIMAX_T;2;0.893;5;21;13.0;422721; ;
21;MINIMAX_T;1;0.686;5;24;13.0;306366; ;
22;MINIMAX_T;2;1.166;5;24;13.0;467026; ;
23;MINIMAX_T;1;1.2;5;25;14.0;526308; ;
24;MINIMAX_T;2;1.297;5;23;14.0;604049; ;
25;MINIMAX_T;1;0.937;5;23;13.0;415756; ;
26;MINIMAX_T;2;0.741;5;23;12.0;332650; ;
27;MINIMAX_T;1;1.078;5;25;14.0;479187; ;
28;MINIMAX_T;2;0.779;5;21;13.0;357965; ;
29;MINIMAX_T;1;1.093;5;24;14.0;513362; ;
30;MINIMAX_T;2;1.724;5;24;14.0;759883;EMPATE;
1;MINIMAX_T;2;0.429;5;20;13.0;178496; ;
2;MINIMAX_T;1;0.582;5;20;12.0;251843; ;
3;MINIMAX_T;2;1.184;5;24;13.0;463102; ;
4;MINIMAX_T;1;1.639;5;24;13.0;825619; ;
5;MINIMAX_T;2;2.423;5;23;14.0;1179382; ;
6;MINIMAX_T;1;2.324;5;25;14.0;1020146; ;
7;MINIMAX_T;2;2.308;5;24;15.0;1005561; ;
8;MINIMAX_T;1;1.759;5;24;13.0;717224; ;
9;MINIMAX_T;2;2.095;5;23;15.0;671023; ;
10;MINIMAX_T;1;1.162;5;24;13.0;562549; ;
11;MINIMAX_T;2;1.778;5;24;14.0;832741; ;
12;MINIMAX_T;1;1.509;5;24;14.0;663193; ;
13;MINIMAX_T;2;0.937;5;23;14.0;397061; ;
14;MINIMAX_T;1;1.328;5;26;14.0;596155; ;
15;MINIMAX_T;2;1.429;5;23;14.0;498916; ;
16;MINIMAX_T;1;1.293;5;23;13.0;623927; ;
17;MINIMAX_T;2;1.986;5;24;15.0;944724; ;
18;MINIMAX_T;1;1.436;5;26;14.0;596155; ;
19;MINIMAX_T;2;1.168;5;23;14.0;498916; ;
20;MINIMAX_T;1;1.353;5;23;13.0;623927; ;
21;MINIMAX_T;2;2.25;5;24;15.0;944724; ;
22;MINIMAX_T;1;1.547;5;26;14.0;596155; ;
23;MINIMAX_T;2;1.108;5;23;14.0;498916; ;
24;MINIMAX_T;1;1.313;5;23;13.0;623927; ;
25;MINIMAX_T;2;1.976;5;24;15.0;944724; ;
26;MINIMAX_T;1;1.404;5;26;14.0;596155; ;
27;MINIMAX_T;2;1.179;5;23;14.0;498916; ;
28;MINIMAX_T;1;1.67;5;23;13.0;623927; ;
29;MINIMAX_T;2;2.129;5;24;15.0;944724; ;
30;MINIMAX_T;1;1.398;5;26;14.0;596155;EMPATE;
1;MINIMAX_T;1;0.516;5;20;13.0;178496; ;
2;MINIMAX_T;2;0.542;5;20;12.0;251843; ;
3;MINIMAX_T;1;0.995;5;24;13.0;463102; ;
4;MINIMAX_T;2;1.33;5;23;14.0;601368; ;
5;MINIMAX_T;1;1.473;5;23;13.0;638760; ;
6;MINIMAX_T;2;2.912;5;24;15.0;1290483; ;
7;MINIMAX_T;1;2.706;5;25;15.0;1232443; ;
8;MINIMAX_T;2;2.344;5;26;14.0;949600; ;
9;MINIMAX_T;1;2.266;5;26;14.0;902630; ;
10;MINIMAX_T;2;2.312;5;27;16.0;938329; ;
11;MINIMAX_T;1;1.539;5;23;13.0;632155; ;
12;MINIMAX_T;2;1.454;5;26;13.0;654143; ;
13;MINIMAX_T;1;0.98;5;22;13.0;402839; ;
14;MINIMAX_T;2;0.812;5;22;12.0;339291; ;
15;MINIMAX_T;1;0.645;5;24;14.0;295384; ;
16;MINIMAX_T;2;0.494;5;23;11.0;216787; ;
17;MINIMAX_T;1;1.086;5;26;14.0;446149; ;
18;MINIMAX_T;2;1.268;5;26;12.0;568334; ;
19;MINIMAX_T;1;1.272;5;27;16.0;559392; ;
20;MINIMAX_T;2;0.809;5;25;11.0;331558; ;
21;MINIMAX_T;1;2.073;5;26;16.0;966539; ;
22;MINIMAX_T;2;1.315;5;25;13.0;580095; ;
23;MINIMAX_T;1;1.645;5;27;16.0;719680;VITORIA;
1;MINIMAX_T;2;0.489;5;20;13.0;178496; ;
2;MINIMAX_T;1;0.557;5;20;12.0;251843; ;
3;MINIMAX_T;2;0.985;5;24;13.0;463102; ;
4;MINIMAX_T;1;1.907;5;24;13.0;825619; ;
5;MINIMAX_T;2;2.598;5;23;14.0;1179382; ;
6;MINIMAX_T;1;2.229;5;25;14.0;1020146; ;
7;MINIMAX_T;2;2.232;5;24;15.0;1005561; ;
8;MINIMAX_T;1;1.681;5;24;13.0;717224; ;
9;MINIMAX_T;2;1.765;5;23;15.0;671023; ;
10;MINIMAX_T;1;1.294;5;24;13.0;562549; ;
11;MINIMAX_T;2;1.784;5;24;14.0;832741; ;
12;MINIMAX_T;1;1.517;5;24;14.0;663193; ;
13;MINIMAX_T;2;0.975;5;23;14.0;397061; ;
14;MINIMAX_T;1;1.123;5;24;13.0;514812; ;
15;MINIMAX_T;2;1.766;5;24;14.0;832741; ;
16;MINIMAX_T;1;1.797;5;24;14.0;663193; ;
17;MINIMAX_T;2;0.967;5;23;14.0;397061; ;
18;MINIMAX_T;1;1.131;5;24;13.0;514812; ;
19;MINIMAX_T;2;1.645;5;23;14.0;784868; ;
20;MINIMAX_T;1;1.751;5;26;14.0;766590; ;
21;MINIMAX_T;2;1.512;5;24;14.0;676158; ;
22;MINIMAX_T;1;1.894;5;23;14.0;811222; ;
23;MINIMAX_T;2;1.626;5;22;14.0;549600; ;
24;MINIMAX_T;1;1.032;5;20;13.0;447670; ;
25;MINIMAX_T;2;0.951;5;21;13.0;417473; ;
26;MINIMAX_T;1;1.039;5;23;14.0;480773; ;
27;MINIMAX_T;2;1.033;5;21;14.0;465813; ;
28;MINIMAX_T;1;1.113;5;23;14.0;521297;VITORIA;
1;MINIMAX_T;1;0.482;5;20;13.0;178496; ;
2;MINIMAX_T;2;0.525;5;20;12.0;251843; ;
3;MINIMAX_T;1;1.045;5;24;13.0;463102; ;
4;MINIMAX_T;2;1.595;5;23;14.0;601368; ;
5;MINIMAX_T;1;1.501;5;23;13.0;638760; ;
6;MINIMAX_T;2;2.532;5;24;15.0;1290483; ;
7;MINIMAX_T;1;2.922;5;25;15.0;1232443; ;
8;MINIMAX_T;2;2.283;5;25;13.0;1031896; ;
9;MINIMAX_T;1;2.225;5;27;14.0;714014; ;
10;MINIMAX_T;2;1.04;5;23;13.0;456746; ;
11;MINIMAX_T;1;1.196;5;25;13.0;552491; ;
12;MINIMAX_T;2;1.985;5;24;15.0;964393; ;
13;MINIMAX_T;1;1.544;5;24;13.0;554096; ;
14;MINIMAX_T;2;1.796;5;24;14.0;804933; ;
15;MINIMAX_T;1;1.958;5;24;14.0;876837; ;
16;MINIMAX_T;2;1.39;5;23;14.0;592000; ;
17;MINIMAX_T;1;0.899;5;24;13.0;383991; ;
18;MINIMAX_T;2;0.767;5;23;14.0;329758; ;
19;MINIMAX_T;1;0.793;5;21;12.0;376146; ;
20;MINIMAX_T;2;1.472;5;23;15.0;631993; ;
21;MINIMAX_T;1;1.331;5;24;13.0;514812; ;
22;MINIMAX_T;2;1.746;5;24;14.0;832741; ;
23;MINIMAX_T;1;1.407;5;24;14.0;663193; ;
24;MINIMAX_T;2;0.941;5;23;14.0;397061; ;
25;MINIMAX_T;1;1.152;5;24;13.0;514812; ;
26;MINIMAX_T;2;1.64;5;23;14.0;784868; ;
27;MINIMAX_T;1;2.046;5;26;14.0;766590; ;
28;MINIMAX_T;2;1.538;5;24;14.0;676158; ;
29;MINIMAX_T;1;1.778;5;23;14.0;811222; ;
30;MINIMAX_T;2;1.298;5;22;14.0;549600;EMPATE;
1;MINIMAX_T;2;0.468;5;20;13.0;178496; ;
2;MINIMAX_T;1;0.519;5;20;12.0;251843; ;
3;MINIMAX_T;2;0.957;5;24;13.0;463102; ;
4;MINIMAX_T;1;1.73;5;24;13.0;825619; ;
5;MINIMAX_T;2;2.97;5;23;14.0;1179382; ;
6;MINIMAX_T;1;2.246;5;25;14.0;1020146; ;
7;MINIMAX_T;2;2.282;5;24;15.0;1005561; ;
8;MINIMAX_T;1;1.747;5;24;13.0;717224; ;
9;MINIMAX_T;2;2.028;5;23;15.0;671023; ;
10;MINIMAX_T;1;1.211;5;24;13.0;562549; ;
11;MINIMAX_T;2;1.728;5;24;14.0;832741; ;
12;MINIMAX_T;1;1.56;5;24;14.0;663193; ;
13;MINIMAX_T;2;0.96;5;23;14.0;397061; ;
14;MINIMAX_T;1;1.14;5;24;13.0;514812; ;
15;MINIMAX_T;2;2.008;5;23;14.0;784868; ;
16;MINIMAX_T;1;1.675;5;26;14.0;766590; ;
17;MINIMAX_T;2;1.347;5;23;14.0;600375; ;
18;MINIMAX_T;1;1.209;5;24;13.0;514812; ;
19;MINIMAX_T;2;1.672;5;23;14.0;784868; ;
20;MINIMAX_T;1;1.849;5;26;14.0;766590; ;
21;MINIMAX_T;2;1.461;5;23;14.0;600375; ;
22;MINIMAX_T;1;1.16;5;24;13.0;514812; ;
23;MINIMAX_T;2;1.767;5;23;14.0;784868; ;
24;MINIMAX_T;1;1.688;5;26;14.0;766590; ;
25;MINIMAX_T;2;1.363;5;23;14.0;600375; ;
26;MINIMAX_T;1;1.144;5;24;13.0;514812; ;
27;MINIMAX_T;2;1.911;5;24;14.0;832741; ;
28;MINIMAX_T;1;1.739;5;24;14.0;663193; ;
29;MINIMAX_T;2;0.94;5;23;14.0;397061; ;
30;MINIMAX_T;1;1.16;5;24;13.0;514812;EMPATE;
1;MINIMAX_T;1;0.383;5;20;13.0;178496; ;
2;MINIMAX_T;2;0.535;5;20;12.0;251843; ;
3;MINIMAX_T;1;1.075;5;24;13.0;463102; ;
4;MINIMAX_T;2;1.182;5;23;14.0;601368; ;
5;MINIMAX_T;1;1.378;5;23;13.0;638760; ;
6;MINIMAX_T;2;3.083;5;24;15.0;1290483; ;
7;MINIMAX_T;1;2.773;5;25;15.0;1232443; ;
8;MINIMAX_T;2;2.055;5;26;14.0;949600; ;
9;MINIMAX_T;1;1.995;5;26;14.0;902630; ;
10;MINIMAX_T;2;2.516;5;26;15.0;1027599; ;
11;MINIMAX_T;1;2.24;5;26;13.0;985374; ;
12;MINIMAX_T;2;3.039;5;26;16.0;1337360; ;
13;MINIMAX_T;1;1.595;5;24;14.0;687776; ;
14;MINIMAX_T;2;1.438;5;24;14.0;575543; ;
15;MINIMAX_T;1;0.935;5;24;14.0;340301; ;
16;MINIMAX_T;2;1.009;5;24;13.0;469867; ;
17;MINIMAX_T;1;1.125;5;27;15.0;482667; ;
18;MINIMAX_T;2;1.087;5;24;12.0;489356; ;
19;MINIMAX_T;1;1.141;5;25;14.0;509023; ;
20;MINIMAX_T;2;0.818;5;22;13.0;367368; ;
21;MINIMAX_T;1;0.845;5;23;13.0;341226; ;
22;MINIMAX_T;2;1.343;5;24;14.0;635577; ;
23;MINIMAX_T;1;2.32;5;26;15.0;910267; ;
24;MINIMAX_T;2;1.779;5;25;13.0;757537; ;
25;MINIMAX_T;1;2.158;5;26;15.0;988402; ;
26;MINIMAX_T;2;2.333;5;24;15.0;1023148; ;
27;MINIMAX_T;1;1.959;5;26;15.0;846770; ;
28;MINIMAX_T;2;1.667;5;23;13.0;617582; ;
29;MINIMAX_T;1;1.267;5;26;14.0;485980; ;
30;MINIMAX_T;2;0.879;5;24;13.0;404945;EMPATE;
1;MINIMAX_T;2;0.425;5;20;13.0;178496; ;
2;MINIMAX_T;1;0.56;5;20;12.0;251843; ;
3;MINIMAX_T;2;0.932;5;24;13.0;463102; ;
4;MINIMAX_T;1;1.745;5;24;13.0;825619; ;
5;MINIMAX_T;2;2.507;5;23;14.0;1179382; ;
6;MINIMAX_T;1;2.758;5;25;14.0;1020146; ;
7;MINIMAX_T;2;2.191;5;24;15.0;1005561; ;
8;MINIMAX_T;1;1.664;5;24;13.0;717224; ;
9;MINIMAX_T;2;1.56;5;23;15.0;671023; ;
10;MINIMAX_T;1;1.271;5;26;14.0;597653; ;
11;MINIMAX_T;2;1.793;5;23;14.0;732488; ;
12;MINIMAX_T;1;1.445;5;26;14.0;651551; ;
13;MINIMAX_T;2;1.469;5;23;14.0;653235; ;
14;MINIMAX_T;1;1.546;5;25;16.0;721655; ;
15;MINIMAX_T;2;1.566;5;24;14.0;709002; ;
16;MINIMAX_T;1;2.432;5;24;15.0;1077732; ;
