TURNO;NOME_AGENTE;COR_PECA;PLY_TIME;MAX DEPTH; MAX BRANCH; BFACTOR; TOTAL_NODES;RESULTADO;
16;MINIMAX;1;0.043;4;19;13.0;32787; ;
17;MINIMAX;2;0.044;4;22;14.0;33975; ;
18;MINIMAX;1;0.048;4;20;13.0;35914; ;
19;MINIMAX;2;0.035;4;20;13.0;26397; ;
20;MINIMAX;1;0.038;4;22;14.0;27786; ;
21;MINIMAX;2;0.046;4;21;13.0;35274; ;
22;MINIMAX;1;0.056;4;26;17.0;44390; ;
23;MINIMAX;2;0.058;4;21;12.0;45074; ;
24;MINIMAX;1;0.036;4;22;14.0;27786; ;
25;MINIMAX;2;0.047;4;21;13.0;35274; ;
26;MINIMAX;1;0.059;4;26;17.0;44390; ;
27;MINIMAX;2;0.059;4;21;12.0;45074; ;
28;MINIMAX;1;0.037;4;22;14.0;27786; ;
29;MINIMAX;2;0.045;4;21;13.0;35274; ;
30;MINIMAX;1;0.058;4;26;17.0;44390;EMPATE;
1;MINIMAX;1;0.02;4;16;11.0;13602; ;
2;MINIMAX;2;0.025;4;19;13.0;19638; ;
3;MINIMAX;1;0.043;4;20;14.0;34205; ;
4;MINIMAX;2;0.053;4;20;13.0;41096; ;
5;MINIMAX;1;0.06;4;23;16.0;46937; ;
6;MINIMAX;2;0.114;4;23;15.0;84630; ;
7;MINIMAX;1;0.085;4;22;16.0;64392; ;
8;MINIMAX;2;0.109;4;25;17.0;81501; ;
9;MINIMAX;1;0.094;4;22;14.0;72159; ;
10;MINIMAX;2;0.076;4;23;15.0;56738; ;
11;MINIMAX;1;0.068;4;23;13.0;51660; ;
12;MINIMAX;2;0.062;4;26;17.0;47856; ;
13;MINIMAX;1;0.09;4;25;12.0;69388; ;
14;MINIMAX;2;0.046;4;25;16.0;35604; ;
15;MINIMAX;1;0.055;4;22;12.0;40983; ;
16;MINIMAX;2;0.049;4;26;16.0;37507; ;
17;MINIMAX;1;0.047;4;26;11.0;36205; ;
18;MINIMAX;2;0.028;4;23;15.0;21783; ;
19;MINIMAX;1;0.039;4;22;11.0;30082; ;
20;MINIMAX;2;0.053;4;24;16.0;41025; ;
21;MINIMAX;1;0.081;4;24;13.0;58423;VITORIA;
1;MINIMAX;2;0.018;4;16;11.0;13602; ;
2;MINIMAX;1;0.027;4;19;13.0;19638; ;
3;MINIMAX;2;0.052;4;20;14.0;34205; ;
4;MINIMAX;1;0.052;4;20;13.0;41096; ;
5;MINIMAX;2;0.064;4;23;16.0;46937; ;
6;MINIMAX;1;0.057;4;22;12.0;44669; ;
7;MINIMAX;2;0.062;4;26;17.0;46069; ;
8;MINIMAX;1;0.087;4;23;13.0;65951; ;
9;MINIMAX;2;0.061;4;24;17.0;44763; ;
10;MINIMAX;1;0.054;4;23;12.0;41149; ;
11;MINIMAX;2;0.05;4;21;15.0;35384; ;
12;MINIMAX;1;0.048;4;20;12.0;37720; ;
13;MINIMAX;2;0.05;4;24;16.0;38105; ;
14;MINIMAX;1;0.052;4;23;12.0;41456; ;
15;MINIMAX;2;0.058;4;22;15.0;43068; ;
16;MINIMAX;1;0.06;4;21;13.0;46117; ;
17;MINIMAX;2;0.08;4;24;17.0;61485; ;
18;MINIMAX;1;0.103;4;22;14.0;78860; ;
19;MINIMAX;2;0.074;4;23;15.0;55854; ;
20;MINIMAX;1;0.068;4;23;15.0;51083; ;
21;MINIMAX;2;0.073;4;22;14.0;55687; ;
22;MINIMAX;1;0.059;4;22;15.0;45580; ;
23;MINIMAX;2;0.047;4;22;12.0;35835; ;
24;MINIMAX;1;0.06;4;26;17.0;47570; ;
25;MINIMAX;2;0.074;4;25;12.0;55197; ;
26;MINIMAX;1;0.055;4;23;15.0;43184; ;
27;MINIMAX;2;0.05;4;21;13.0;38368; ;
28;MINIMAX;1;0.04;4;22;15.0;32899; ;
29;MINIMAX;2;0.045;4;20;13.0;33757;VITORIA;
1;MINIMAX;1;0.018;4;16;11.0;13602; ;
2;MINIMAX;2;0.027;4;19;12.0;19624; ;
3;MINIMAX;1;0.041;4;20;14.0;31692; ;
4;MINIMAX;2;0.074;4;23;15.0;56038; ;
5;MINIMAX;1;0.065;4;22;14.0;50773; ;
6;MINIMAX;2;0.083;4;26;17.0;61744; ;
7;MINIMAX;1;0.073;4;25;12.0;56794; ;
8;MINIMAX;2;0.068;4;27;19.0;51882; ;
9;MINIMAX;1;0.086;4;26;12.0;62500; ;
10;MINIMAX;2;0.079;4;26;20.0;59568; ;
11;MINIMAX;1;0.111;4;25;13.0;83686; ;
12;MINIMAX;2;0.058;4;26;16.0;44572; ;
13;MINIMAX;1;0.053;4;24;13.0;41788; ;
14;MINIMAX;2;0.057;4;23;14.0;42136; ;
15;MINIMAX;1;0.073;4;23;15.0;55082; ;
16;MINIMAX;2;0.074;4;23;14.0;57150; ;
17;MINIMAX;1;0.063;4;21;14.0;47518; ;
18;MINIMAX;2;0.058;4;23;15.0;44732; ;
19;MINIMAX;1;0.06;4;21;13.0;48479; ;
20;MINIMAX;2;0.059;4;23;16.0;43971; ;
21;MINIMAX;1;0.073;4;21;13.0;58579; ;
22;MINIMAX;2;0.081;4;23;17.0;63065; ;
23;MINIMAX;1;0.099;4;22;15.0;81419; ;
24;MINIMAX;2;0.083;4;22;16.0;64190;VITORIA;
1;MINIMAX;2;0.02;4;16;11.0;13602; ;
2;MINIMAX;1;0.026;4;19;13.0;19638; ;
3;MINIMAX;2;0.044;4;20;14.0;34205; ;
4;MINIMAX;1;0.054;4;20;13.0;41096; ;
5;MINIMAX;2;0.06;4;23;16.0;46937; ;
6;MINIMAX;1;0.067;4;23;12.0;51026; ;
7;MINIMAX;2;0.054;4;20;15.0;40018; ;
8;MINIMAX;1;0.037;4;19;12.0;29666; ;
9;MINIMAX;2;0.037;4;18;12.0;21796; ;
10;MINIMAX;1;0.05;4;22;14.0;39072; ;
11;MINIMAX;2;0.038;4;20;12.0;28741; ;
12;MINIMAX;1;0.04;4;25;16.0;29449; ;
13;MINIMAX;2;0.057;4;23;12.0;44434; ;
14;MINIMAX;1;0.044;4;22;15.0;33026; ;
15;MINIMAX;2;0.043;4;21;12.0;32078; ;
16;MINIMAX;1;0.034;4;24;16.0;24639; ;
17;MINIMAX;2;0.037;4;24;11.0;29695; ;
18;MINIMAX;1;0.023;4;22;14.0;17414; ;
19;MINIMAX;2;0.045;4;20;13.0;32509; ;
20;MINIMAX;1;0.038;4;22;14.0;27937; ;
21;MINIMAX;2;0.029;4;20;11.0;21389; ;
22;MINIMAX;1;0.028;4;25;15.0;20858; ;
23;MINIMAX;2;0.041;4;23;12.0;31951; ;
24;MINIMAX;1;0.046;4;23;15.0;34941; ;
25;MINIMAX;2;0.048;4;21;13.0;36134; ;
26;MINIMAX;1;0.033;4;20;13.0;24390; ;
27;MINIMAX;2;0.042;4;20;13.0;33436; ;
28;MINIMAX;1;0.069;4;24;16.0;52623; ;
29;MINIMAX;2;0.054;4;22;12.0;41604; ;
30;MINIMAX;1;0.05;4;23;14.0;29560;EMPATE;
1;MINIMAX;1;0.018;4;16;11.0;13602; ;
2;MINIMAX;2;0.026;4;19;13.0;19638; ;
3;MINIMAX;1;0.045;4;20;14.0;34205; ;
4;MINIMAX;2;0.057;4;20;13.0;41096; ;
5;MINIMAX;1;0.061;4;23;16.0;46937; ;
6;MINIMAX;2;0.117;4;23;15.0;84630; ;
7;MINIMAX;1;0.082;4;22;16.0;64392; ;
8;MINIMAX;2;0.105;4;25;17.0;81501; ;
9;MINIMAX;1;0.097;4;21;15.0;73104; ;
10;MINIMAX;2;0.075;4;24;16.0;56510; ;
11;MINIMAX;1;0.089;4;21;14.0;67015; ;
12;MINIMAX;2;0.059;4;23;14.0;43626; ;
13;MINIMAX;1;0.041;4;20;14.0;30858; ;
14;MINIMAX;2;0.074;4;24;16.0;56510; ;
15;MINIMAX;1;0.088;4;21;14.0;67015; ;
16;MINIMAX;2;0.06;4;23;14.0;43626; ;
17;MINIMAX;1;0.04;4;20;14.0;30858; ;
18;MINIMAX;2;0.074;4;24;16.0;56510; ;
19;MINIMAX;1;0.09;4;21;14.0;67015; ;
20;MINIMAX;2;0.055;4;23;14.0;43626; ;
21;MINIMAX;1;0.042;4;20;14.0;30858; ;
22;MINIMAX;2;0.072;4;24;16.0;56510; ;
23;MINIMAX;1;0.088;4;21;14.0;67015; ;
24;MINIMAX;2;0.055;4;23;14.0;43626; ;
25;MINIMAX;1;0.043;4;20;14.0;30858; ;
26;MINIMAX;2;0.074;4;24;16.0;56510; ;
27;MINIMAX;1;0.091;4;21;14.0;67015; ;
28;MINIMAX;2;0.057;4;23;14.0;43626; ;
29;MINIMAX;1;0.042;4;20;14.0;30858; ;
30;MINIMAX;2;0.073;4;24;16.0;56510;EMPATE;
1;MINIMAX;2;0.018;4;16;11.0;13602; ;
2;MINIMAX;1;0.026;4;19;13.0;19638; ;
3;MINIMAX;2;0.047;4;20;14.0;34205; ;
4;MINIMAX;1;0.054;4;20;13.0;41096; ;
5;MINIMAX;2;0.064;4;23;16.0;46937; ;
6;MINIMAX;1;0.065;4;23;12.0;51026; ;
7;MINIMAX;2;0.053;4;20;15.0;40018; ;
8;MINIMAX;1;0.06;4;20;13.0;45787; ;
9;MINIMAX;2;0.075;4;23;16.0;55836; ;
10;MINIMAX;1;0.075;4;23;13.0;57231; ;
11;MINIMAX;2;0.083;4;24;17.0;63360; ;
12;MINIMAX;1;0.072;4;23;13.0;55522; ;
13;MINIMAX;2;0.071;4;23;16.0;54507; ;
14;MINIMAX;1;0.077;4;23;14.0;58927;VITORIA;
1;MINIMAX;1;0.02;4;16;11.0;13602; ;
2;MINIMAX;2;0.027;4;19;13.0;19638; ;
3;MINIMAX;1;0.047;4;20;14.0;34205; ;
4;MINIMAX;2;0.056;4;21;13.0;42734; ;
5;MINIMAX;1;0.06;4;23;15.0;45274; ;
6;MINIMAX;2;0.089;4;22;16.0;69084; ;
7;MINIMAX;1;0.063;4;21;13.0;47826; ;
8;MINIMAX;2;0.047;4;21;14.0;37036; ;
9;MINIMAX;1;0.04;4;20;12.0;31000; ;
10;MINIMAX;2;0.054;4;23;16.0;40346; ;
11;MINIMAX;1;0.101;4;23;14.0;79361; ;
12;MINIMAX;2;0.111;4;25;16.0;84921; ;
13;MINIMAX;1;0.089;4;22;15.0;68790; ;
14;MINIMAX;2;0.057;4;24;15.0;42988; ;
15;MINIMAX;1;0.049;4;21;13.0;37654; ;
16;MINIMAX;2;0.03;4;19;12.0;21604; ;
17;MINIMAX;1;0.037;4;21;13.0;29674; ;
18;MINIMAX;2;0.047;4;20;14.0;35579; ;
19;MINIMAX;1;0.033;4;19;13.0;25922; ;
20;MINIMAX;2;0.029;4;19;12.0;21604; ;
21;MINIMAX;1;0.037;4;21;13.0;29674; ;
22;MINIMAX;2;0.048;4;20;14.0;35579; ;
23;MINIMAX;1;0.035;4;19;13.0;25922; ;
24;MINIMAX;2;0.028;4;19;12.0;21604; ;
25;MINIMAX;1;0.042;4;21;13.0;29674; ;
26;MINIMAX;2;0.057;4;21;13.0;43026; ;
27;MINIMAX;1;0.046;4;21;14.0;35467; ;
28;MINIMAX;2;0.034;4;18;13.0;26319; ;
29;MINIMAX;1;0.043;4;22;14.0;32869; ;
30;MINIMAX;2;0.04;4;19;13.0;30316;EMPATE;
1;MINIMAX;2;0.021;4;16;11.0;13602; ;
2;MINIMAX;1;0.027;4;19;12.0;19624; ;
3;MINIMAX;2;0.042;4;20;14.0;31692; ;
4;MINIMAX;1;0.074;4;23;15.0;56038; ;
5;MINIMAX;2;0.067;4;22;14.0;50773; ;
6;MINIMAX;1;0.084;4;26;17.0;61744; ;
7;MINIMAX;2;0.072;4;25;12.0;56841; ;
8;MINIMAX;1;0.068;4;27;19.0;51893; ;
9;MINIMAX;2;0.067;4;26;10.0;50839; ;
10;MINIMAX;1;0.031;4;25;16.0;23657; ;
11;MINIMAX;2;0.052;4;25;11.0;39749; ;
12;MINIMAX;1;0.053;4;26;17.0;39437; ;
13;MINIMAX;2;0.067;4;26;12.0;51139; ;
14;MINIMAX;1;0.042;4;23;14.0;32781; ;
15;MINIMAX;2;0.039;4;21;12.0;28390; ;
16;MINIMAX;1;0.055;4;26;16.0;40728; ;
17;MINIMAX;2;0.072;4;23;13.0;54403; ;
18;MINIMAX;1;0.038;4;22;13.0;29007; ;
19;MINIMAX;2;0.04;4;21;13.0;30318; ;
20;MINIMAX;1;0.05;4;25;16.0;37115; ;
21;MINIMAX;2;0.065;4;24;13.0;49286; ;
22;MINIMAX;1;0.054;4;25;16.0;39456; ;
23;MINIMAX;2;0.058;4;24;12.0;44177; ;
24;MINIMAX;1;0.034;4;21;15.0;25304; ;
25;MINIMAX;2;0.029;4;19;11.0;21155; ;
26;MINIMAX;1;0.023;4;21;14.0;17694; ;
27;MINIMAX;2;0.028;4;20;11.0;21114; ;
28;MINIMAX;1;0.02;4;18;12.0;14909; ;
29;MINIMAX;2;0.03;4;18;12.0;23401; ;
30;MINIMAX;1;0.034;4;21;14.0;27155;EMPATE;
1;MINIMAX;1;0.018;4;16;11.0;13602; ;
2;MINIMAX;2;0.028;4;19;13.0;19638; ;
3;MINIMAX;1;0.044;4;20;14.0;34205; ;
4;MINIMAX;2;0.054;4;20;13.0;41096; ;
5;MINIMAX;1;0.062;4;23;16.0;46937; ;
6;MINIMAX;2;0.112;4;23;15.0;84630; ;
7;MINIMAX;1;0.102;4;24;14.0;79159; ;
8;MINIMAX;2;0.088;4;24;16.0;64675; ;
9;MINIMAX;1;0.075;4;22;14.0;56256; ;
10;MINIMAX;2;0.058;4;23;15.0;44707; ;
11;MINIMAX;1;0.058;4;20;13.0;41928; ;
12;MINIMAX;2;0.055;4;24;16.0;42256; ;
13;MINIMAX;1;0.076;4;20;14.0;58761; ;
14;MINIMAX;2;0.075;4;22;15.0;58757; ;
15;MINIMAX;1;0.066;4;21;14.0;52868; ;
16;MINIMAX;2;0.051;4;19;14.0;39658; ;
17;MINIMAX;1;0.04;4;19;11.0;28832;VITORIA;
1;MINIMAX;2;0.02;4;16;11.0;13602; ;
2;MINIMAX;1;0.027;4;19;13.0;19638; ;
3;MINIMAX;2;0.048;4;20;14.0;34205; ;
4;MINIMAX;1;0.057;4;20;13.0;41096; ;
5;MINIMAX;2;0.065;4;23;16.0;46937; ;
6;MINIMAX;1;0.07;4;23;12.0;51026; ;
7;MINIMAX;2;0.055;4;20;15.0;40018; ;
8;MINIMAX;1;0.043;4;19;12.0;29666; ;
9;MINIMAX;2;0.029;4;18;12.0;21796; ;
10;MINIMAX;1;0.043;4;20;13.0;32856; ;
11;MINIMAX;2;0.035;4;19;13.0;26432; ;
12;MINIMAX;1;0.043;4;21;13.0;32452; ;
13;MINIMAX;2;0.042;4;20;13.0;31172; ;
14;MINIMAX;1;0.052;4;21;14.0;38629; ;
15;MINIMAX;2;0.073;4;23;16.0;54624; ;
16;MINIMAX;1;0.073;4;21;13.0;57395; ;
17;MINIMAX;2;0.066;4;24;17.0;50288; ;
18;MINIMAX;1;0.06;4;22;12.0;46184; ;
19;MINIMAX;2;0.061;4;21;16.0;46599; ;
20;MINIMAX;1;0.08;4;22;14.0;62038; ;
21;MINIMAX;2;0.07;4;23;16.0;53646; ;
22;MINIMAX;1;0.075;4;21;14.0;55312; ;
23;MINIMAX;2;0.085;4;23;15.0;63267; ;
24;MINIMAX;1;0.063;4;21;14.0;47936; ;
25;MINIMAX;2;0.046;4;20;13.0;32521; ;
26;MINIMAX;1;0.044;4;19;13.0;32081; ;
27;MINIMAX;2;0.041;4;21;14.0;30962; ;
28;MINIMAX;1;0.038;4;20;13.0;28352; ;
29;MINIMAX;2;0.041;4;19;13.0;31089; ;
30;MINIMAX;1;0.033;4;20;12.0;22426;EMPATE;
1;MINIMAX;1;0.02;4;16;11.0;13602; ;
2;MINIMAX;2;0.026;4;19;13.0;19638; ;
3;MINIMAX;1;0.051;4;20;14.0;34205; ;
4;MINIMAX;2;0.058;4;21;13.0;42734; ;
5;MINIMAX;1;0.06;4;23;15.0;45274; ;
6;MINIMAX;2;0.086;4;22;16.0;69084; ;
7;MINIMAX;1;0.062;4;21;13.0;47826; ;
8;MINIMAX;2;0.049;4;21;14.0;37036; ;
9;MINIMAX;1;0.039;4;20;12.0;31000; ;
10;MINIMAX;2;0.052;4;23;16.0;40346; ;
11;MINIMAX;1;0.104;4;23;14.0;79361; ;
12;MINIMAX;2;0.113;4;25;16.0;84921; ;
13;MINIMAX;1;0.087;4;22;15.0;68790; ;
14;MINIMAX;2;0.058;4;24;15.0;42988; ;
15;MINIMAX;1;0.048;4;21;13.0;37654; ;
16;MINIMAX;2;0.029;4;19;12.0;21604; ;
17;MINIMAX;1;0.04;4;21;13.0;29674; ;
18;MINIMAX;2;0.046;4;20;14.0;35579; ;
19;MINIMAX;1;0.033;4;19;13.0;25922; ;
20;MINIMAX;2;0.028;4;19;12.0;21604; ;
21;MINIMAX;1;0.038;4;21;13.0;29674; ;
22;MINIMAX;2;0.056;4;21;13.0;43026; ;
23;MINIMAX;1;0.045;4;21;14.0;35467; ;
24;MINIMAX;2;0.034;4;18;13.0;26319; ;
25;MINIMAX;1;0.043;4;22;14.0;32869; ;
26;MINIMAX;2;0.041;4;19;13.0;30316; ;
27;MINIMAX;1;0.049;4;20;14.0;32951; ;
28;MINIMAX;2;0.043;4;19;13.0;32500; ;
29;MINIMAX;1;0.045;4;22;14.0;32869; ;
30;MINIMAX;2;0.045;4;19;13.0;30316;EMPATE;
1;MINIMAX;2;0.018;4;16;11.0;13602; ;
2;MINIMAX;1;0.024;4;19;13.0;19638; ;
3;MINIMAX;2;0.046;4;20;14.0;34205; ;
4;MINIMAX;1;0.055;4;21;13.0;42734; ;
5;MINIMAX;2;0.06;4;23;15.0;45274; ;
6;MINIMAX;1;0.093;4;22;16.0;69084; ;
7;MINIMAX;2;0.062;4;21;13.0;47826; ;
8;MINIMAX;1;0.05;4;21;14.0;37036; ;
9;MINIMAX;2;0.043;4;20;12.0;31000; ;
10;MINIMAX;1;0.055;4;23;16.0;40346; ;
11;MINIMAX;2;0.056;4;21;12.0;40645; ;
12;MINIMAX;1;0.03;4;20;14.0;21690; ;
13;MINIMAX;2;0.039;4;20;12.0;27910; ;
14;MINIMAX;1;0.045;4;21;14.0;31360; ;
15;MINIMAX;2;0.036;4;19;12.0;24561; ;
16;MINIMAX;1;0.024;4;19;13.0;17210; ;
17;MINIMAX;2;0.028;4;19;11.0;19211; ;
18;MINIMAX;1;0.038;4;19;13.0;27268; ;
19;MINIMAX;2;0.034;4;21;14.0;22972;VITORIA;
1;MINIMAX;1;0.021;4;16;11.0;13602; ;
2;MINIMAX;2;0.031;4;19;13.0;19638; ;
3;MINIMAX;1;0.05;4;20;14.0;34205; ;
4;MINIMAX;2;0.065;4;21;13.0;42734; ;
5;MINIMAX;1;0.067;4;23;15.0;45274; ;
6;MINIMAX;2;0.099;4;22;16.0;69084; ;
7;MINIMAX;1;0.067;4;21;13.0;47826; ;
8;MINIMAX;2;0.075;4;21;14.0;37036; ;
9;MINIMAX;1;0.048;4;20;12.0;31000; ;
10;MINIMAX;2;0.061;4;23;16.0;40346; ;
11;MINIMAX;1;0.112;4;23;14.0;79361; ;
12;MINIMAX;2;0.118;4;25;16.0;84921; ;
13;MINIMAX;1;0.094;4;22;15.0;68790; ;
14;MINIMAX;2;0.062;4;24;15.0;42988; ;
15;MINIMAX;1;0.053;4;21;13.0;37654; ;
16;MINIMAX;2;0.03;4;19;12.0;21604; ;
17;MINIMAX;1;0.041;4;21;13.0;29674; ;
18;MINIMAX;2;0.051;4;20;14.0;35579; ;
19;MINIMAX;1;0.037;4;19;13.0;25922; ;
20;MINIMAX;2;0.037;4;20;13.0;26232; ;
21;MINIMAX;1;0.048;4;19;13.0;32045; ;
22;MINIMAX;2;0.051;4;23;14.0;35144; ;
23;MINIMAX;1;0.052;4;22;14.0;36079; ;
24;MINIMAX;2;0.039;4;20;13.0;26232; ;
25;MINIMAX;1;0.048;4;19;13.0;32045; ;
26;MINIMAX;2;0.052;4;23;14.0;35144; ;
27;MINIMAX;1;0.052;4;22;14.0;36079; ;
28;MINIMAX;2;0.04;4;20;13.0;26232; ;
29;MINIMAX;1;0.044;4;19;13.0;32045; ;
30;MINIMAX;2;0.051;4;23;14.0;35144;EMPATE;
1;MINIMAX;2;0.021;4;16;11.0;13602; ;
2;MINIMAX;1;0.029;4;19;12.0;19624; ;
3;MINIMAX;2;0.047;4;20;14.0;31692; ;
4;MINIMAX;1;0.08;4;23;15.0;56230; ;
5;MINIMAX;2;0.075;4;22;14.0;49080; ;
6;MINIMAX;1;0.092;4;26;17.0;61744; ;
7;MINIMAX;2;0.085;4;25;12.0;56794; ;
8;MINIMAX;1;0.081;4;27;19.0;51882; ;
9;MINIMAX;2;0.083;4;26;10.0;50839; ;
10;MINIMAX;1;0.036;4;25;16.0;23657; ;
11;MINIMAX;2;0.066;4;25;11.0;39749; ;
12;MINIMAX;1;0.061;4;26;17.0;39437; ;
13;MINIMAX;2;0.055;4;25;11.0;32380; ;
14;MINIMAX;1;0.036;4;26;17.0;23786; ;
15;MINIMAX;2;0.069;4;25;11.0;41887; ;
16;MINIMAX;1;0.041;4;25;16.0;25531; ;
17;MINIMAX;2;0.055;4;24;12.0;33861; ;
18;MINIMAX;1;0.06;4;23;15.0;35320; ;
19;MINIMAX;2;0.058;4;21;13.0;35158; ;
20;MINIMAX;1;0.069;4;23;16.0;43529; ;
21;MINIMAX;2;0.074;4;21;12.0;48588; ;
22;MINIMAX;1;0.063;4;22;15.0;39965; ;
23;MINIMAX;2;0.041;4;21;12.0;27191; ;
24;MINIMAX;1;0.041;4;20;14.0;27902; ;
25;MINIMAX;2;0.045;4;21;14.0;30388; ;
26;MINIMAX;1;0.059;4;21;14.0;37334; ;
27;MINIMAX;2;0.056;4;21;14.0;36567; ;
28;MINIMAX;1;0.041;4;19;12.0;27274; ;
29;MINIMAX;2;0.031;4;23;13.0;19664; ;
30;MINIMAX;1;0.048;4;23;12.0;32462;EMPATE;
1;MINIMAX;1;0.02;4;16;11.0;13602; ;
2;MINIMAX;2;0.029;4;19;13.0;19638; ;
3;MINIMAX;1;0.051;4;20;14.0;34205; ;
4;MINIMAX;2;0.059;4;20;13.0;41096; ;
5;MINIMAX;1;0.068;4;23;16.0;46937; ;
6;MINIMAX;2;0.121;4;23;15.0;84630; ;
7;MINIMAX;1;0.108;4;24;14.0;79159; ;
8;MINIMAX;2;0.09;4;24;16.0;64675; ;
9;MINIMAX;1;0.08;4;22;14.0;56256; ;
10;MINIMAX;2;0.066;4;23;15.0;44707; ;
11;MINIMAX;1;0.058;4;20;13.0;41928; ;
12;MINIMAX;2;0.06;4;24;16.0;42256; ;
13;MINIMAX;1;0.073;4;22;12.0;53058; ;
14;MINIMAX;2;0.091;4;24;16.0;64457; ;
15;MINIMAX;1;0.065;4;24;12.0;47414; ;
16;MINIMAX;2;0.088;4;26;18.0;60265; ;
17;MINIMAX;1;0.095;4;25;13.0;69756; ;
18;MINIMAX;2;0.077;4;24;16.0;54447; ;
19;MINIMAX;1;0.074;4;24;13.0;53064; ;
20;MINIMAX;2;0.059;4;24;16.0;41331; ;
21;MINIMAX;1;0.064;4;23;12.0;46614; ;
22;MINIMAX;2;0.072;4;24;16.0;52883; ;
23;MINIMAX;1;0.08;4;23;12.0;58995; ;
24;MINIMAX;2;0.061;4;24;17.0;42538; ;
25;MINIMAX;1;0.081;4;23;13.0;59991;VITORIA;
1;MINIMAX;2;0.02;4;16;11.0;13602; ;
2;MINIMAX;1;0.027;4;19;12.0;19624; ;
3;MINIMAX;2;0.046;4;20;14.0;31692; ;
4;MINIMAX;1;0.081;4;23;15.0;56038; ;
5;MINIMAX;2;0.074;4;22;14.0;50773; ;
6;MINIMAX;1;0.085;4;26;17.0;61744; ;
7;MINIMAX;2;0.08;4;25;12.0;56841; ;
8;MINIMAX;1;0.07;4;27;19.0;51893; ;
9;MINIMAX;2;0.144;4;25;13.0;89073; ;
10;MINIMAX;1;0.087;4;26;17.0;61824; ;
11;MINIMAX;2;0.11;4;25;14.0;76320; ;
12;MINIMAX;1;0.058;4;23;14.0;40906; ;
13;MINIMAX;2;0.047;4;21;13.0;32677; ;
14;MINIMAX;1;0.048;4;25;16.0;34421; ;
15;MINIMAX;2;0.079;4;21;14.0;55538; ;
16;MINIMAX;1;0.071;4;23;15.0;52225; ;
17;MINIMAX;2;0.087;4;23;16.0;62187; ;
18;MINIMAX;1;0.087;4;23;14.0;62807; ;
19;MINIMAX;2;0.077;4;21;14.0;54649; ;
20;MINIMAX;1;0.062;4;21;15.0;44470; ;
21;MINIMAX;2;0.054;4;20;14.0;37643;VITORIA;
1;MINIMAX;1;0.02;4;16;11.0;13602; ;
2;MINIMAX;2;0.028;4;19;13.0;19638; ;
3;MINIMAX;1;0.05;4;20;14.0;34205; ;
4;MINIMAX;2;0.062;4;21;13.0;42734; ;
5;MINIMAX;1;0.065;4;23;15.0;45274; ;
6;MINIMAX;2;0.1;4;22;16.0;69084; ;
7;MINIMAX;1;0.067;4;21;13.0;47826; ;
8;MINIMAX;2;0.052;4;21;14.0;37036; ;
9;MINIMAX;1;0.044;4;20;12.0;31000; ;
10;MINIMAX;2;0.058;4;23;16.0;40346; ;
11;MINIMAX;1;0.11;4;23;14.0;79361; ;
12;MINIMAX;2;0.118;4;25;16.0;84921; ;
13;MINIMAX;1;0.096;4;22;15.0;68790; ;
14;MINIMAX;2;0.058;4;24;15.0;42988; ;
15;MINIMAX;1;0.053;4;21;13.0;37654; ;
16;MINIMAX;2;0.031;4;19;12.0;21604; ;
17;MINIMAX;1;0.044;4;21;13.0;29674; ;
18;MINIMAX;2;0.05;4;20;14.0;35579; ;
19;MINIMAX;1;0.037;4;19;13.0;25922; ;
20;MINIMAX;2;0.036;4;19;12.0;21604; ;
21;MINIMAX;1;0.044;4;21;13.0;29674; ;
22;MINIMAX;2;0.054;4;20;14.0;35579; ;
23;MINIMAX;1;0.038;4;19;13.0;25922; ;
24;MINIMAX;2;0.032;4;19;12.0;21604; ;
25;MINIMAX;1;0.043;4;21;13.0;29674; ;
26;MINIMAX;2;0.052;4;20;14.0;35579; ;
27;MINIMAX;1;0.038;4;19;13.0;25922; ;
28;MINIMAX;2;0.039;4;20;13.0;26232; ;
29;MINIMAX;1;0.046;4;19;13.0;32045; ;
30;MINIMAX;2;0.05;4;23;14.0;35144;EMPATE;
1;MINIMAX;2;0.019;4;16;11.0;13602; ;
2;MINIMAX;1;0.031;4;19;13.0;19638; ;
3;MINIMAX;2;0.052;4;20;14.0;34205; ;
4;MINIMAX;1;0.062;4;21;13.0;42734; ;
5;MINIMAX;2;0.067;4;23;15.0;45274; ;
6;MINIMAX;1;0.1;4;22;16.0;69084; ;
7;MINIMAX;2;0.067;4;21;13.0;47826; ;
8;MINIMAX;1;0.051;4;21;14.0;37036; ;
9;MINIMAX;2;0.044;4;20;12.0;31000; ;
10;MINIMAX;1;0.058;4;23;16.0;40346; ;
11;MINIMAX;2;0.057;4;21;12.0;40645; ;
12;MINIMAX;1;0.031;4;20;14.0;21690; ;
13;MINIMAX;2;0.057;4;23;14.0;36681; ;
14;MINIMAX;1;0.061;4;23;13.0;38037; ;
15;MINIMAX;2;0.058;4;26;17.0;37283;VITORIA;
1;MINIMAX;1;0.022;4;16;11.0;13602; ;
2;MINIMAX;2;0.03;4;19;12.0;19624; ;
3;MINIMAX;1;0.051;4;20;14.0;31692; ;
4;MINIMAX;2;0.086;4;23;15.0;56038; ;
5;MINIMAX;1;0.077;4;22;14.0;50773; ;
6;MINIMAX;2;0.088;4;26;17.0;61744; ;
7;MINIMAX;1;0.081;4;25;12.0;56794; ;
